modalidadeId,srp,anoCompra,sequencialCompra,orgaoSubRogado,orgaoEntidade_cnpj,orgaoEntidade_razaoSocial,orgaoEntidade_poderId,orgaoEntidade_esferaId,dataInclusao,dataPublicacaoPncp,dataAtualizacao,numeroCompra,unidadeOrgao_ufNome,unidadeOrgao_codigoUnidade,unidadeOrgao_nomeUnidade,unidadeOrgao_ufSigla,unidadeOrgao_municipioNome,unidadeOrgao_codigoIbge,amparoLegal_codigo,amparoLegal_descricao,amparoLegal_nome,dataAberturaProposta,dataEncerramentoProposta,informacaoComplementar,processo,objetoCompra,linkSistemaOrigem,justificativaPresencial,unidadeSubRogada,valorTotalHomologado,modoDisputaId,numeroControlePNCP,valorTotalEstimado,modalidadeNome,modoDisputaNome,tipoInstrumentoConvocatorioCodigo,tipoInstrumentoConvocatorioNome,situacaoCompraId,situacaoCompraNome,usuarioNome
8,False,2024,64,,02385669000174,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE,E,M,2024-03-22T19:19:53,2024-03-22T19:19:53,2024-03-22T19:19:53,0026,Rio de Janeiro,1,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE,RJ,Rio de Janeiro,3304557,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",2024-03-25T09:00:00,2024-03-28T09:00:00,,10108141,"CONTRATAÇÃO DE EMPRESA PARA O FORNECIMENTO DE COMPONENTES PARA REDE DE CABEAMENTO ESTRUTURADO, PARA ENTREGA NO RIO DE JANEIRO, CONFORME EDITAL E SEUS ANEXOS.",https://bllcompras.com/Process/ProcessView?param1=[gkz]LceK3tiB792OQHEWRJcRk_TwafJeZ7hXLzsmU0umgBqXVtLbpWzFr20_xui0cCa5QoY2JMbuSCV47mZ1An_bp8Y_p2HeRFZ8DHeiCnjwkCk=,,,,4,02385669000174-1-000064/2024,0.0,Dispensa,Dispensa Com Disputa,2,Aviso de Contratação Direta,1,Divulgada no PNCP,BLL Compras
8,False,2024,108,,75095679000149,UNIVERSIDADE FEDERAL DO PARANA,E,F,2024-03-26T12:33:12,2024-03-26T12:33:12,2024-03-26T12:33:12,82,Paraná,153079,UNIVERSIDADE FEDERAL DO PARANA,PR,Curitiba,4106902,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,23075.008661/2024-91,Aquisição de kit Cftv dvr com 8 canais e 04 câmeras externas,,,,1532.0,5,75095679000149-1-000108/2024,1532.0,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Compras.gov.br
8,False,2024,36,,00038174000143,FUNDACAO UNIVERSIDADE DE BRASILIA,E,F,2024-03-26T13:21:07,2024-03-26T13:21:07,2024-03-26T13:21:07,90227,Distrito Federal,154040,FUNDAÇÃO UNIVERSIDADE DE BRASÍLIA - FUB,DF,Brasília,5300108,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,23106.015257/2024-69,"Aquisição de 02 CASRTUCHOS DE CÉLULA ÚNICA, PARA PALA HANA, listados na Proforma Invoice n. 0010724 (10951503) da empresa INTERPRISE CORPORATION, no valor total de USD 2.270,00 (dólares), mediante importação direta.",,,,11690.5,5,00038174000143-1-000036/2024,11690.5,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Compras.gov.br
8,False,2024,6,,33555921000170,FACULDADES CATÓLICAS-RJ/PUC-RJ,E,M,2024-03-26T16:54:15,2024-03-26T16:54:15,2024-04-02T09:22:01,04,Rio de Janeiro,2111,FACULDADES CATÓLICAS-PUC-RJ,RJ,Rio de Janeiro,3304557,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",2024-03-27T14:05:56,2024-04-02T09:00:00,,009/2024,"[LICITANET] - Aquisição de 4 Câmeras Bullets Adicionais, conforme especificações no Anexo I - Termo de Referência do Edital.",https://portal.licitanet.com.br/acesso-visitante/YTVtbW1aRSUzRA==,,,,4,33555921000170-1-000006/2024,0.0,Dispensa,Dispensa Com Disputa,2,Aviso de Contratação Direta,2,Revogada,Licitanet Licitações Eletrônicas Eireli
8,False,2023,315,,33654831000136,CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ,E,F,2024-03-27T10:22:25,2024-03-27T10:22:25,2024-03-27T10:22:25,73456,Distrito Federal,364102,CNPQ - ADMINISTRACAO CENTRAL,DF,Brasília,5300108,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",2024-03-27T10:22:23,2024-04-02T07:59:59,Compra de equipamento para projeo de pesquisa,01300.009180/2023,Pacote de hardware Tobii Pro Spark  ,,,,,4,33654831000136-1-000315/2023,15630.59,Dispensa,Dispensa Com Disputa,2,Aviso de Contratação Direta,1,Divulgada no PNCP,Compras.gov.br
8,False,2023,92,,86891363000180,FUNDACAO UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL,E,E,2024-03-27T11:31:01,2024-03-27T11:31:01,2024-03-27T11:31:01,29/070.165/2023,Mato Grosso do Sul,147,Fundação Universidade Estadual de Mato Grosso do Sul,MS,Campo Grande,5002704,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,"Aquisição de (01) uma unidade do MEV
Aquisição de (01) uma unidade do Liquefator
Valor estimado aprovado pelo FINEP: R$ 2.466.710,40 (dois milhões, quatrocentos e sessenta e seis
mil reais e quarenta centavos) sendo:
- Para o Gerador de Nitrogênio Líquido  Liquefator: R$ 220.270,40 (duzentos e vinte mil, duzentos
e setenta mil reais e quarenta centavos);
- e para o Microscópio Eletrônico de Varredura (MEV): R$ 2.246.440,00 (dois milhões, duzentos e
quarenta e seis mil e quatrocentos e quarenta reais).
Indicação de vinculação ou dependência com o objeto de outro documento de formalização
de demanda para a sua execução:
Há necessidade de contratação de empresa para importação dos equipamentos (despacho
aduaneiro)",29/070.165/2023,Aquisição e instalação de Materiais Permanentes  Microscópio Eletrônico de Varredura (MEV) e Gerador de Nitrogênio Líquido - Projeto intitulado Implantação do primeiro Microscópio Eletrônico de Varredura de Alta Resolução da UEMS,,,,2410367.27,5,86891363000180-1-000092/2023,2410367.27,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,AZ INFORMATICA LTDA
8,False,2023,316,,33654831000136,CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO-CNPQ,E,F,2024-03-27T12:01:41,2024-03-27T12:01:41,2024-03-27T12:01:41,78907,Distrito Federal,364102,CNPQ - ADMINISTRACAO CENTRAL,DF,Brasília,5300108,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",2024-03-27T12:01:39,2024-04-02T07:59:59,"Aquisição de produto para pesquisa científica e tecnológica, com incentivo fiscal pela Lei 8.010/1990.",01300008907202308,Espectrômetro,,,,,4,33654831000136-1-000316/2023,22733.61,Dispensa,Dispensa Com Disputa,2,Aviso de Contratação Direta,1,Divulgada no PNCP,Compras.gov.br
8,False,2024,77,,05012896000142,UNIVERSIDADE ESTADUAL DO PARANA,E,E,2024-03-27T12:10:04,2024-03-27T12:10:04,2024-03-27T12:10:04,8294,Paraná,130,UNESPAR - Universidade Estadual do Paraná,PR,Campo Mourão,4104303,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,8294/2024,Aquisição de caixas de som para projeto de pesquisa. ,http://www.transparencia.pr.gov.br/,,,480.0,5,05012896000142-1-000077/2024,480.0,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR
8,False,2024,48,,95591764000105,UNIVERSIDADE FEDERAL DE SANTA MARIA,E,F,2024-03-28T10:44:00,2024-03-28T10:44:00,2024-03-28T10:44:00,90206,Rio Grande do Sul,153164,UNIVERSIDADE FEDERAL DE STA.MARIA/RS,RS,Santa Maria,4316907,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,23081.034535/2024-11,"Importação direta de um Cromatógrafo a gás e Micro detector de captura de elétrons (ECD), junto ao exportador EQUILAB FL CORP, para atender o Projeto de Pesquisa Monitoramento das emissões de gases de efeito estufa e estoques de carbono visando mitigação e adaptação às mudanças climáticas em sistemas agropecuários e florestais do Rio Grande do Sul.",,,,253000.0,5,95591764000105-1-000048/2024,253000.0,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Compras.gov.br
8,False,2024,40,,00038174000143,FUNDACAO UNIVERSIDADE DE BRASILIA,E,F,2024-03-28T10:50:49,2024-03-28T10:50:49,2024-03-28T10:50:49,90231,Distrito Federal,154040,FUNDAÇÃO UNIVERSIDADE DE BRASÍLIA - FUB,DF,Brasília,5300108,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,23106.022816/2024-97,"Importação de Conjunto de Filtros Ópticos Passa-Banda, no valor de USD 7.967,00, conforme Proforma Invoice da empresa EDMUNDOPTICS n. U40103C-24.",,,,41269.06,5,00038174000143-1-000040/2024,41269.06,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Compras.gov.br
8,False,2024,67,,02385669000174,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE,E,M,2024-03-28T15:24:24,2024-03-28T15:24:24,2024-04-02T16:28:48,0031,Rio de Janeiro,1,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE,RJ,Rio de Janeiro,3304557,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",2024-03-28T17:00:00,2024-04-04T09:00:00,,10107377,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO VISANDO AUXILIAR A FIOCRUZ NA TRANSFERÊNCIA DE TECNOLOGIA PARA O MERCADO, NO APOIO AO DESENVOLVIMENTO DE STARTUPS ORIUNDAS DAS PESQUISAS DESENVOLVIDAS PELA PRÓPRIA FIOCRUZ, PARA EXECUÇÃO NO ESTADO DO RIO DE JANEIRO",https://bllcompras.com/Process/ProcessView?param1=[gkz]YbZwRgXATZvg4_txmYT/CP3Q4tq2QiceNsZzpznM4uOdcT8SzMTI5Y4nCadd_pU0GYKRmWBleTJgjvfLIqiStl0Josf3evm_AlkpN0cU2kM=,,,,4,02385669000174-1-000067/2024,0.0,Dispensa,Dispensa Com Disputa,2,Aviso de Contratação Direta,1,Divulgada no PNCP,BLL Compras
8,False,2024,14,,33555921000170,FACULDADES CATÓLICAS-RJ/PUC-RJ,E,M,2024-04-02T10:52:50,2024-04-02T10:52:50,2024-04-02T10:53:05,05,Rio de Janeiro,2111,FACULDADES CATÓLICAS-PUC-RJ,RJ,Rio de Janeiro,3304557,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",2024-04-02T10:46:46,2024-04-05T09:00:00,,011/2024,[LICITANET] - Contratação para aquisição de 4 Câmeras Bullets Adicionais.,https://portal.licitanet.com.br/acesso-visitante/YTVxaGxaQSUzRA==,,,41664.4,4,33555921000170-1-000014/2024,46000.0,Dispensa,Dispensa Com Disputa,2,Aviso de Contratação Direta,1,Divulgada no PNCP,Licitanet Licitações Eletrônicas Eireli
8,False,2024,14,,78680337000508,UNIVERSIDADE ESTADUAL DO OESTE DO PARANA,E,E,2024-04-02T15:10:13,2024-04-02T15:10:13,2024-04-02T15:10:13,5563,Paraná,108,UNIOESTE TOLEDO - Universidade Estadual do Oeste do Paraná - Campus Toledo,PR,Toledo,4127700,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,5563/2024,"Aquisição de reagentes, padrões analíticos, em atendimento ao Projeto de Pesquisa Desenvolvimento de produtos a partir de Pereskia aculeata Miller,ora-pronóbis, empregando técnicas de extração, hidrólise enzimática e eletrofiação, Convênio Nº 198-2022-. Fundação Araucária",http://www.transparencia.pr.gov.br/,,,10648.0,5,78680337000508-1-000014/2024,10648.0,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR
8,False,2024,47,,79151312000156,UNIVERSIDADE ESTADUAL DE MARINGA,E,E,2024-04-03T10:10:01,2024-04-03T10:10:01,2024-04-03T10:10:01,9305,Paraná,56,UEM - Universidade Estadual de Maringá,PR,Maringá,4115200,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,9305/2024,"Gás, TIPO Hélio, FORMA Líquida, PUREZA 99 por cento.",http://www.transparencia.pr.gov.br/,,,,5,79151312000156-1-000047/2024,61924.0,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR
8,False,2024,29,,63025530000104,UNIVERSIDADE DE SAO PAULO,E,E,2024-04-03T12:04:49,2024-04-03T12:04:49,2024-04-03T12:04:49,2,São Paulo,102160,ESP-INSTITUTO DE FÍSICA DE SÃO CARLOS - USP,SP,São Carlos,3548906,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,154.00001055/2024-87,Materiais de consumo para pesquisa científica,,,,46821.27,5,63025530000104-1-000029/2024,46821.27,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Compras.gov.br
8,False,2024,71,,02385669000174,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE,E,M,2024-04-03T19:31:20,2024-04-03T19:31:20,2024-04-03T19:31:20,0032,Rio de Janeiro,1,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE,RJ,Rio de Janeiro,3304557,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",2024-04-04T09:00:00,2024-04-08T09:00:00,,10104407,EQUIPAMENTOS DE INFORMÁTICA,https://bllcompras.com/Process/ProcessView?param1=[gkz]yzolY0rE1d1Q2pKAM3XYwv0xOF6N5NUCdKvsTO8EKnjBMQacwLCXnkeqtivCMVX5Nz17iyWA1MZJGC8f02i_NBuIrnlMQMwgCXJEnE/TI9U=,,,,4,02385669000174-1-000071/2024,0.0,Dispensa,Dispensa Com Disputa,2,Aviso de Contratação Direta,1,Divulgada no PNCP,BLL Compras
8,False,2024,15,,33555921000170,FACULDADES CATÓLICAS-RJ/PUC-RJ,E,M,2024-04-04T11:03:22,2024-04-04T11:03:22,2024-04-04T11:03:35,06,Rio de Janeiro,2111,FACULDADES CATÓLICAS-PUC-RJ,RJ,Rio de Janeiro,3304557,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",2024-04-04T09:29:00,2024-04-09T09:00:00,,012/2024,[LICITANET] - Aquisição de um Next Generation firewall adicional.,https://portal.licitanet.com.br/acesso-visitante/YTVxa2xKZyUzRA==,,,67000.0,4,33555921000170-1-000015/2024,67371.31,Dispensa,Dispensa Com Disputa,2,Aviso de Contratação Direta,1,Divulgada no PNCP,Licitanet Licitações Eletrônicas Eireli
8,False,2024,37,,02879138000138,MUNICIPIO DE JANDAIA,N,M,2024-04-04T17:06:13,2024-04-04T17:06:13,2024-04-04T17:06:13,(1915) | 41-0,Goiás,2,PREFEITURA MUNICIPAL DE JANDAIA,GO,Jandaia,5211701,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,1785/2024,"CONTRATAÇÃO DE EMPRESA DO RAMO DE ENGENHARIA POR EMPREITADA A PREÇO GLOBAL PARA EXECUÇÃO DOS SERVIÇOS DE TAPA-BURACOS EM DIVERSAS RUAS DO PERÍMETRO URBANO E RECAPEAMENTO ASFÁLTICO COM ASFALTO PRÉ-MISTURADO A FRIO- P.M.F NAS RUAS RUA DA REPÚBLICA, SETOR DANIEL GOMES, RUA F10, SETOR REDENTOR I E RUA DONA GERCINA BORGES ESQUINA C/ GO-320, SETOR CENTRAL EM JANDAIA-GO, CONFORME ESPECIFICAÇÕES DO PROCESSO TÉCNICO DE ENGENHARIA.",,,,316500.0,5,02879138000138-1-000037/2024,316977.34,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Megasoft Informática
8,False,2024,769,,76416940000128,ESTADO DO PARANA,N,E,2024-04-04T16:46:15,2024-04-04T16:46:15,2024-04-04T16:46:15,90036,Paraná,926764,UNIVERSIDADE ESTADUAL DE MARINGÉ - UEM,PR,Maringá,4115200,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",2024-04-04T16:46:11,2024-04-09T07:59:59,Visa a realização das analises previstas em projeto aprovado no Convênio 069/2023-UEM-FUNDAÇÃO ARAUCÁRIA,217664020,Aquisição de Materiais Químicos e Laboratoriais,,,,22037.6,4,76416940000128-1-000769/2024,26753.43,Dispensa,Dispensa Com Disputa,2,Aviso de Contratação Direta,1,Divulgada no PNCP,Compras.gov.br
8,False,2024,72,,02385669000174,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE,E,M,2024-04-05T09:42:05,2024-04-05T09:42:05,2024-07-05T14:35:52,033,Rio de Janeiro,1,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE,RJ,Rio de Janeiro,3304557,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",2024-04-08T10:00:00,2024-04-11T09:00:00,,10108165,"CONTRATAÇÃO DE EMPRESA PARA O FORNECIMENTO DE NOTEBOOK, PARA ENTREGA NO RIO DE JANEIRO, CONFORME EDITAL E SEUS ANEXOS.",https://bllcompras.com/Process/ProcessView?param1=[gkz]4FfDwHJ292s16uT_/lYBLQyUjvqzkWkDrcycfcWxFMdsnOhEVliRw9zVl8dWUqpXHcDPsBn7UpuLUWypY2yrJHnxJ6Km9JToVotNn/H77cY=,,,68900.0,4,02385669000174-1-000072/2024,0.0,Dispensa,Dispensa Com Disputa,2,Aviso de Contratação Direta,1,Divulgada no PNCP,BLL Compras
8,False,2024,58,,79151312000156,UNIVERSIDADE ESTADUAL DE MARINGA,E,E,2024-04-05T15:10:09,2024-04-05T15:10:09,2024-04-05T15:10:09,9762,Paraná,56,UEM - Universidade Estadual de Maringá,PR,Maringá,4115200,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,9762/2024,"Gás,TIPO, Hélio, FORMA, Líquida, PUREZA, 99 por cento",http://www.transparencia.pr.gov.br/,,,61924.0,5,79151312000156-1-000058/2024,61924.0,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR
8,False,2024,76,,02385669000174,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE,E,M,2024-04-08T23:36:19,2024-04-08T23:36:19,2024-04-08T23:36:19,034,Rio de Janeiro,1,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE,RJ,Rio de Janeiro,3304557,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",2024-04-10T10:00:00,2024-04-15T09:00:00,,10108140,"CONTRATAÇÃO DE EMPRESA PARA O FORNECIMENTO DE TELEVISORES, PARA ENTREGA NO RIO DE JANEIRO, CONFORME EDITAL E SEUS ANEXOS.",https://bllcompras.com/Process/ProcessView?param1=[gkz]ZkyiIV2OR_mgtZN_mZshla/GgX5yRjcaGjP9rUdsjQ7anhVf6GrhArtfyAD6xqrY2B3aF/GRvtQkIVvBHu2qmtkWBJ8EC/OTdy60rmp2MOw=,,,,4,02385669000174-1-000076/2024,0.0,Dispensa,Dispensa Com Disputa,2,Aviso de Contratação Direta,1,Divulgada no PNCP,BLL Compras
8,False,2024,77,,02385669000174,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE,E,M,2024-04-09T12:01:13,2024-04-09T12:01:13,2024-04-09T12:15:15,0035,Rio de Janeiro,1,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE,RJ,Rio de Janeiro,3304557,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",2024-04-10T10:00:00,2024-04-17T09:00:00,,10106353,"CONTRATAÇÃO DE EMPRESA PARA A PRESTAÇÃO DE SERVIÇO DE LOCAÇÃO DE VEÍCULO COM MOTORISTA, PARA EXECUÇÃO NO RIO DE JANEIRO, CONFORME EDITAL E SEUS ANEXOS.",https://bllcompras.com/Process/ProcessView?param1=[gkz]Jb8ZGS5DTn1Yq_FEheKcIrVcm37sj2Y_1wouSX1rGa1B2Z/bRqRJ8M_bq4u6WhJqjephZLoI1/96r4zaxP/awPw3u2fhc92FZa4cNZOXGHg=,,,,4,02385669000174-1-000077/2024,0.0,Dispensa,Dispensa Com Disputa,2,Aviso de Contratação Direta,1,Divulgada no PNCP,BLL Compras
8,False,2024,22,,08885100000154,UNIVERSIDADE ESTADUAL DO NORTE DO PARANA,E,E,2024-04-09T16:10:10,2024-04-09T16:10:10,2024-04-09T16:10:10,10267,Paraná,139,UENP - Universidade Estadual do Norte do Paraná,PR,Jacarezinho,4111803,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",,,,10267/2024,"Aquisição de 04 Nobreaks, para atender as necessidades do Laboratório de
Bioquímica e Morfologia Experimental do Campus Luiz meneghel",http://www.transparencia.pr.gov.br/,,,2216.0,5,08885100000154-1-000022/2024,2216.0,Dispensa,Não se aplica,3,Ato que autoriza a Contratação Direta,1,Divulgada no PNCP,Secretaria de Estado da Administração e da Previdência do Estado do Paraná - SEAP-PR
8,False,2024,80,,02385669000174,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE,E,M,2024-04-10T15:58:57,2024-04-10T15:58:57,2024-05-28T22:53:24,0038,Rio de Janeiro,1,FIOTEC - FUNDACAO PARA O DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO EM SAUDE,RJ,Rio de Janeiro,3304557,24,"Dispensa de Licitação: produtos para pesquisa e desenvolvimento, limitada a contratação, no caso de obras e serviços de engenharia, ao valor de R$ 300.000,00 (trezentos mil reais)","Lei 14.133/2021, Art. 75, IV, c",2024-04-11T09:00:00,2024-04-15T09:00:00,, 10108452,"MATERIAIS DE MÍDIA (PROJETOR, TELA DE PROJEÇÃO, MICROFONES, KIT CHROMA KEY, CÂMERA FOTOGRÁFICA, ESTABILIZADOR PARA CÂMERA, DRONES, MACBOOKS, BATERIAS PARA CÂMERA, TRIPÉS PROFISSIONAIS PARA CÂMERA, LENTES PARA CÂMERA E KIT MICROFONE).",https://bllcompras.com/Process/ProcessView?param1=[gkz]ZBFvVP8ZY00/K1_0RJmX39Jpjn38v2m6Txeuc4WcIlOn8qbZD3LekNn4lJ7T2RAnSBQJgmB5Epunp51vT520qLF_9UTPGxlii62eCbRdxHY=,,,147880.0,4,02385669000174-1-000080/2024,0.0,Dispensa,Dispensa Com Disputa,2,Aviso de Contratação Direta,1,Divulgada no PNCP,BLL Compras
