00217/2023,1,Dispensa de Licitação,345906,ÁCIDO ACÉTICO,,LITRO,2,39.4,NOVA CINETICA INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,INDUSTRIA DE MATERIAL BELICO DO BRASIL,168006 - INDUSTRIA DE MATERIAL BELICO DO BRASIL/FJF,06/09/2023
00062/2023,9,Dispensa de Licitação,345906,ÁCIDO ACÉTICO,,LITRO,1,41.6,MERCOLAB PRODUTOS PARA LABORATORIOS LTDA,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,153114 - UFRS- UNIVERSIDADE FEDERAL DO RS/RS,13/07/2023
00013/2023,3,Dispensa de Licitação,345906,ÁCIDO ACÉTICO,,LITRO,1,50.0,VERBENNA FARMACIA DE MANIPULACAO LTDA,COMANDO DO EXERCITO,160495 - HOSPITAL MILITAR DE ÁREA DE SÃO PAULO,23/02/2023
00085/2022,2,Dispensa de Licitação,345906,ÁCIDO ACÉTICO,,LITRO,2,57.99,M A 2 COMERCIAL LTDA,"INST.FED.DE EDUC.,CIENC.E TEC. DO ESP.SANTO",158425 - IFES - CAMPUS DE ALEGRE,09/12/2022
00082/2023,1,Dispensa de Licitação,345906,ÁCIDO ACÉTICO,,LITRO,9,192.0,SIGMA-ALDRICH BRASIL LTDA,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,153150 - INSTITUTO PUERIC. PED MAT. GESTEIRA DA UFRJ,20/03/2023
00088/2022,1,Dispensa de Licitação,407447,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,,UNIDADE,2,3000.0,LBF COMERCIO E SERVICOS LTDA,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,153103 - UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,27/12/2022
00102/2023,1,Dispensa de Licitação,407447,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,,UNIDADE,1,4350.0,DBR COMERCIO E IMPORTACAO DE MATERIAL MEDICO HOSPITALAR LTDA,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,153114 - UFRS- UNIVERSIDADE FEDERAL DO RS/RS,18/09/2023
00006/2023,14,Pregão,356902,ÁCIDO PÍCRICO,,GRAMA,250,4.8,GRAULAB BRASIL MATERIAL PARA LABORATORIO S A,MINISTERIO DA AGRICULTURA E PECUARIA - MAPA,130058 - LABORATÓRIO FEDERAL DE DEFESA AGROPECUÁRIA,05/07/2023
00042/2023,36,Pregão,356902,ÁCIDO PÍCRICO,,GRAMA,500,8.0,GRAULAB BRASIL MATERIAL PARA LABORATORIO S A,FUNDACAO OSWALDO CRUZ,254446 - INSTITUTO DE TECNOLOGIA EM FARMACOS,18/07/2023
00077/2022,1,Pregão,356902,ÁCIDO PÍCRICO,,GRAMA,500,10.91,ORBITAL PRODUTOS PARA LABORATORIOS LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155126 - HOSPITAL UNIV. PROFESSOR ALBERTO ANTUNES,30/03/2023
00058/2022,50,Pregão,356902,ÁCIDO PÍCRICO,,GRAMA,3,1490.0,ORBITAL PRODUTOS PARA LABORATORIOS LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155011 - HOSPITAL DE CLINICAS DO TRIANGULO MINEIRO,20/12/2022
00021/2023,16,Dispensa de Licitação,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",2,301.79,50.424.661 EDUARDO FERREIRA DA SILVA JUNIOR,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,152737 - CAMPUS MACAE UNIVERSIDADE FEDERAL DO RJ,20/09/2023
00061/2023,6,Pregão,394857,REAGENTE PARA DIAGNÓSTICO CLÍNICO 4,,UNIDADE,2,3200.0,ERVIEGAS QUIMICA FINA E PLASTICOS LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155011 - HOSPITAL DE CLINICAS DO TRIANGULO MINEIRO,31/08/2023
00025/2023,51,Pregão,394857,REAGENTE PARA DIAGNÓSTICO CLÍNICO 4,,UNIDADE,2,4170.0,LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTD,MINISTERIO DA SAUDE,257003 - INSTITUTO EVANDRO CHAGAS,27/07/2023
00486/2023,17,Dispensa de Licitação,356960,ÁCIDO FOSFOMOLÍBDICO,,GRAMA,2,78.8,PROVER COMERCIO E SERVICOS LTDA,UNIVERSIDADE FEDERAL DO PARA,153063 - UNIVERSIDADE FEDERAL DO PARA/PA,20/07/2023
00071/2023,7,Pregão,352021,ÁCIDO FÓRMICO,,LITRO,1,67.76,REY-GLASS COMERCIAL E SERVICOS LTDA,UNIVERSIDADE FEDERAL DE VICOSA,154051 - UNIVERSIDADE FEDERAL DE VICOSA,25/08/2023
00059/2023,100,Pregão,352021,ÁCIDO FÓRMICO,,LITRO,100,73.9,HORIZONTE LAB COMERCIO DE PRODUTOS LTDA,UNIVERSIDADE FEDERAL DE VICOSA,154051 - UNIVERSIDADE FEDERAL DE VICOSA,02/08/2023
00010/2023,161,Pregão,352021,ÁCIDO FÓRMICO,,LITRO,4,75.73,HORIZONTE LAB COMERCIO DE PRODUTOS LTDA,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,153176 - UTFPR - CAMPUS CORNÉLIO PROCÓPIO,26/09/2023
00040/2023,2,Pregão,352021,ÁCIDO FÓRMICO,,LITRO,6,78.0,G GOTUZZO E CIA LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155125 - HOSPITAL UNIVERSITÁRIO DE SANTA MARIA,11/05/2023
00008/2023,41,Pregão,352021,ÁCIDO FÓRMICO,,LITRO,2,84.0,CALIBRY METROLOGIA COMERCIO E CALIBRACAO LTDA,FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI,154048 - FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI,24/05/2023
00037/2023,4,Pregão,352021,ÁCIDO FÓRMICO,,LITRO,4,87.0,MAXLAB PRODUTOS PARA DIAGNOSTICOS E PESQUISAS LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155019 - HOSPITAL UNIVERSITÁRIO JÚLIO MULLER,23/06/2023
00012/2023,74,Pregão,351610,ÁCIDO CÍTRICO,,QUILOGRAMA,18,30.0,OLIVEIRA & LIMA COMERCIO DE RIO POMBA LTDA,"INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG","158123 - INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG",05/05/2023
02008/2023,17,Pregão,351610,ÁCIDO CÍTRICO,,QUILOGRAMA,2,38.58,M A 2 COMERCIAL LTDA,UNIVERSIDADE FEDERAL DO ESPIRITO SANTO,153050 - CENTRO DE CIÊNCIAS AGRÁRIAS DA UFES,06/09/2023
00035/2022,1,Pregão,351610,ÁCIDO CÍTRICO,,QUILOGRAMA,2,42.0,CALIBRY METROLOGIA COMERCIO E CALIBRACAO LTDA,UNIVERSIDADE FEDERAL DE RORAIMA,154080 - UNIVERSIDADE FEDERAL/RR,15/08/2023
00027/2022,28,Pregão,351610,ÁCIDO CÍTRICO,,QUILOGRAMA,16,48.67,SCIAVICCO COMERCIO INDUSTRIA LTDA,UNIVERSIDADE FEDERAL DE OURO PRETO,154046 - FUNDACAO UNIVERSIDADE FEDERAL DE OURO PRETO,06/12/2022
00037/2023,2,Pregão,351610,ÁCIDO CÍTRICO,,QUILOGRAMA,40,51.8,SCIAVICCO COMERCIO INDUSTRIA LTDA,COMANDO DA MARINHA,765741 - LABORATORIO FARMACEUTICO DA MARINHA/RJ,25/09/2023
00009/2023,6,Pregão,351610,ÁCIDO CÍTRICO,,QUILOGRAMA,20,56.0,CHEMIFLEX QUIMICA FINA LTDA.,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA,135012 - EMBRAPA SEMIARIDO/PETROLINA/PE,19/04/2023
00131/2023,1,Pregão,351610,ÁCIDO CÍTRICO,,QUILOGRAMA,10,63.0,CALIBRY METROLOGIA COMERCIO E CALIBRACAO LTDA,COMANDO DA AERONAUTICA,120195 - CENTRO DE AQUISIÇÕES ESPECIFICAS,31/07/2023
00017/2023,28,Pregão,351610,ÁCIDO CÍTRICO,,QUILOGRAMA,7,63.5,HORIZONTE LAB COMERCIO DE PRODUTOS LTDA,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,153177 - UTFPR - CAMPUS SUDOESTE PATO BRANCO,22/08/2023
00005/2023,16,Pregão,351610,ÁCIDO CÍTRICO,,QUILOGRAMA,3,74.0,SCIAVICCO COMERCIO INDUSTRIA LTDA,UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO,153035 - UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO,31/07/2023
00001/2023,11,Pregão,351610,ÁCIDO CÍTRICO,,QUILOGRAMA,7,74.89,HORIZONTE LAB COMERCIO DE PRODUTOS LTDA,"INST.FED.DE EDUC.,CIENC.E TEC. DO ESP.SANTO",158427 - IFES - CAMPUS VILA VELHA,11/04/2023
00028/2023,1,Pregão,351610,ÁCIDO CÍTRICO,,QUILOGRAMA,11,90.0,G GOTUZZO E CIA LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155125 - HOSPITAL UNIVERSITÁRIO DE SANTA MARIA,27/03/2023
00115/2022,2,Pregão,351610,ÁCIDO CÍTRICO,,QUILOGRAMA,1,98.99,ELIAH FARMACIA DE MANIPULACAO LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155009 - HOSPITAL UNIVERSITÁRIO DE BRASÍLIA,16/05/2023
00034/2022,14,Pregão,351610,ÁCIDO CÍTRICO,,QUILOGRAMA,1,108.0,SCIAVICCO COMERCIO INDUSTRIA LTDA,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,153166 - MEC-UFRRJ- UNIV.FED.RURAL DO R.DE JANEIRO/RJ,28/03/2023
00025/2023,116,Pregão,351610,ÁCIDO CÍTRICO,,QUILOGRAMA,3,120.04,LSC COMERCIAL LTDA,"INST.FED.DE EDUC.,CIENC. E TEC.FARROUPILHA","158127 - INST.FEDERAL DE EDUC.,CIENC.E TEC.FARROUPILHA",10/08/2023
00104/2023,31,Pregão,351610,ÁCIDO CÍTRICO,,QUILOGRAMA,1,1165.0,MERCK S/A,FUNDACAO OSWALDO CRUZ,254445 - INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS,31/05/2023
00015/2022,43,Pregão,355395,ANTICORPO,,"FRASCO 1,00 ML ",21,450.0,INOPAT IMPORTACAO E EXPORTACAO LTDA,COMANDO DO EXERCITO,160324 - INSTITUTO DE BIOLOGIA DO EXERCITO/RJ,16/02/2023
00080/2022,71,Pregão,355395,ANTICORPO,,"FRASCO 1,00 ML",2,2800.0,ERVIEGAS QUIMICA FINA E PLASTICOS LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155021 - HOSPITAL DAS CLÍNICAS DE MINAS GERAIS,10/08/2023
00003/2023,16,Pregão,355395,ANTICORPO,,"FRASCO 1,00 ML",5,4700.0,ERVIEGAS QUIMICA FINA E PLASTICOS LTDA,FUNDACAO OSWALDO CRUZ,254447 - MS-INSTITUTO FERNANDES FIGUEIRA/FIOCRUZ/RJ,24/02/2023
00045/2023,44,Pregão,355395,ANTICORPO,,"FRASCO 1,00 ML",1,4850.0,ERVIEGAS QUIMICA FINA E PLASTICOS LTDA,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,153152 - HOSPITAL UNIVERSITARIO DA UFRJ,12/07/2023
00093/2023,8,Pregão,355395,ANTICORPO,,"FRASCO 1,00 ML",1,7780.0,ERVIEGAS QUIMICA FINA E PLASTICOS LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155125 - HOSPITAL UNIVERSITÁRIO DE SANTA MARIA,10/07/2023
00280/2022,2,Dispensa de Licitação,351612,ÁCIDO CÍTRICO,,GRAMA,1,45.0,JKLAB PRODUTOS E SOLUCOES PARA LABORATORIOS LTDA,"INST.FED.DE EDUC.,CIENCIA E TEC. GOIANO","158124 - INST.FED.DE EDUC., CIENCIA E TEC. GOIANO",13/12/2022
00015/2022,28,Pregão,367865,ANTICORPO,,"FRASCO 1,00 ML",21,135.5,ERVIEGAS QUIMICA FINA E PLASTICOS LTDA,COMANDO DO EXERCITO,160324 - INSTITUTO DE BIOLOGIA DO EXERCITO/RJ,16/02/2023
00045/2023,40,Pregão,367865,ANTICORPO,,"FRASCO 1,00 ML",1,1899.0,LEICA DO BRASIL IMPORTACAO E COMERCIO LTDA.,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,153152 - HOSPITAL UNIVERSITARIO DA UFRJ,12/07/2023
00080/2022,54,Pregão,367865,ANTICORPO,,"FRASCO 1,00 ML",1,1899.0,LEICA DO BRASIL IMPORTACAO E COMERCIO LTDA.,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155021 - HOSPITAL DAS CLÍNICAS DE MINAS GERAIS,10/08/2023
00002/2023,11,Pregão,367865,ANTICORPO,,"FRASCO 1,00 ML 1",1,5893.38,INOPAT IMPORTACAO E EXPORTACAO LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155915 - EBSERH - HOSP. UNIV. ANTONIO PEDRO,25/01/2023
00020/2023,17,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",3,217.14,AMBARLAB PRODUTOS LABORATORIAIS LTDA,COMANDO DO EXERCITO,160121 - HOSPITAL GERAL DE JUIZ DE FORA,10/08/2023
00019/2022,65,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",2,220.0,NATIVA LAB PRODUTOS LABORATORIAIS LTDA,"INST. FED. DE EDUC., CIENC. E TEC. DO PARANá",158009 - INSTITUTO FEDERAL DO PARANÁ,02/02/2023
00011/2022,109,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",2,220.0,NATIVA LAB PRODUTOS LABORATORIAIS LTDA,"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVAÇÃO",240114 - INST. NACIONAL DO SEMI-ARIDO-INSA,30/12/2022
00004/2023,71,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",5,225.0,AMBARLAB PRODUTOS LABORATORIAIS LTDA,FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS,154502 - FUNDAÇÃO UNIV. FEDERAL DA GRANDE DOURADOS,19/05/2023
00072/2023,538,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",3,230.0,AMBARLAB PRODUTOS LABORATORIAIS LTDA,UNIVERSIDADE FEDERAL DE SANTA MARIA,153164 - UNIVERSIDADE FEDERAL DE STA.MARIA/RS,30/06/2023
00003/2023,9,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",3,240.0,NATIVA LAB PRODUTOS LABORATORIAIS LTDA,"INST.FED.DE EDUC.,CIENC.E TEC.S.PERNAMBUCANO",158149 - INST.FED.EDUC.CIENC.E TEC.SERTãO PERNAMBUCANO,01/03/2023
00065/2022,63,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",24,245.0,NATIVA LAB PRODUTOS LABORATORIAIS LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155011 - HOSPITAL DE CLINICAS DO TRIANGULO MINEIRO,28/02/2023
00002/2023,83,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",10,247.67,LABORCLIN PROD PARA LABORATORIOS LIMITADA,MINISTERIO DA AGRICULTURA E PECUARIA - MAPA,130102 - LABORATÓRIO FED. DE DEFESA AGROPECUÁRIA/SP,13/06/2023
00029/2023,133,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",6,250.0,AMBARLAB PRODUTOS LABORATORIAIS LTDA,UNIVERSIDADE FEDERAL DA PARAIBA,153065 - UNIVERSIDADE FEDERAL DA PARAÍBA - CAMPOS I,12/09/2023
00032/2023,1,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",8,250.0,AMBARLAB PRODUTOS LABORATORIAIS LTDA,MINISTERIO DA SAUDE,257003 - INSTITUTO EVANDRO CHAGAS,25/08/2023
00006/2023,26,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",10,266.0,LABORCLIN PROD PARA LABORATORIOS LIMITADA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,158199 - CENTRO DE SAUDE E TECNOLOGIA RURAL,08/08/2023
00076/2023,90,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",8,270.0,AMBARLAB PRODUTOS LABORATORIAIS LTDA,COMANDO DA AERONAUTICA,120628 - GRUPAMENTO DE APOIO DE BELÉM,25/09/2023
00012/2022,230,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",7,270.0,NATIVA LAB PRODUTOS LABORATORIAIS LTDA,UNIVERSIDADE FEDERAL DE MINAS GERAIS,153254 - ADMINISTRACAO GERAL/UFMG,26/01/2023
00003/2023,23,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",7,286.0,LABORCLIN PROD PARA LABORATORIOS LIMITADA,MINISTERIO DA SAUDE,257003 - INSTITUTO EVANDRO CHAGAS,06/02/2023
00029/2023,64,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",8,287.9,MT COMERCIAL MEDICA LTDA,UNIVERSIDADE FEDERAL DA PARAIBA,153065 - UNIVERSIDADE FEDERAL DA PARAÍBA - CAMPOS I,12/09/2023
00011/2023,97,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",5,288.0,F. S. LEAL,COMANDO DO EXERCITO,160020 - HOSPITAL MILITAR DE ÁREA DE MANAUS,29/11/2023
00090/2023,58,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",2,291.21,AMBARLAB PRODUTOS LABORATORIAIS LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155125 - HOSPITAL UNIVERSITÁRIO DE SANTA MARIA,06/07/2023
00029/2023,28,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",15,292.05,AMBARLAB PRODUTOS LABORATORIAIS LTDA,FUNDACAO UNIVERSIDADE FEDERAL DE MATO G. SUL,154054 - FUNDACAO UNIVERS.FEDERAL/MS,03/07/2023
00015/2023,47,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",8,295.0,GERAES DIAGNOSTICA LTDA,FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS,154419 - FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS,10/10/2023
00017/2023,278,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",4,295.59,A C L ASSISTENCIA E COMERCIO DE PRODUTOS PARA LABORATORIOS LTDA,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,153177 - UTFPR - CAMPUS SUDOESTE PATO BRANCO,22/08/2023
00004/2023,18,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",2,296.67,AMBARLAB PRODUTOS LABORATORIAIS LTDA,COMANDO DO EXERCITO,160291 - CENTRO TECNOLOGICO DO EXERCITO/RJ,13/06/2023
00005/2023,50,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",10,300.0,AMBARLAB PRODUTOS LABORATORIAIS LTDA,UNIVERSIDADE FEDERAL DE GOIAS,153052 - UNIVERSIDADE FEDERAL DE GOIAS-UF/GO,19/04/2023
00026/2022,26,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",1,300.0,NATIVA LAB PRODUTOS LABORATORIAIS LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155014 - HOSPITAL UNIVERSITÁRIO ANA BEZERRA,08/03/2023
00049/2022,36,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",14,300.0,NATIVA LAB PRODUTOS LABORATORIAIS LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155909 - COMPLEXO HOSPITALAR UNIVERSITÁRIO DA UFPA,08/02/2023
00008/2023,8,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",2,301.6,LOG LAB - COMERCIO DE PRODUTOS DE LABORATORIO,FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI,154048 - FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI,24/05/2023
00023/2023,22,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",1,301.95,AWKALAB PRODUTOS PARA LABORATORIO LTDA,"INST.FED.DE EDUC.,CIENC. E TEC.FARROUPILHA","158127 - INST.FEDERAL DE EDUC.,CIENC.E TEC.FARROUPILHA",20/06/2023
00005/2023,31,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",2,303.36,AWKALAB PRODUTOS PARA LABORATORIO LTDA,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,153029 - UTFPR - CAMPUS MEDIANEIRA,10/08/2023
00010/2023,23,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",8,305.44,A C L ASSISTENCIA E COMERCIO DE PRODUTOS PARA LABORATORIOS LTDA,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,153176 - UTFPR - CAMPUS CORNÉLIO PROCÓPIO,26/09/2023
00014/2023,40,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",8,309.96,BIOCELL BIOTECNOLOGIA LTDA,"INST.FED. DE EDUC., CIENC. E TEC. CATARINENSE","158125 - INST.FED.DE EDUC., CIENC. E TEC. CATARINENSE",16/05/2023
00301/2022,18,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",8,315.36,INGALAB EQUIPAMENTOS PARA LABORATORIOS LTDA,UNIVERSIDADE FEDERAL DE SANTA CATARINA,153163 - MEC - UNIV. FED. DE SANTA CATARINA - SC,14/02/2023
00015/2022,83,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",3,317.0,NATIVA LAB PRODUTOS LABORATORIAIS LTDA,COMANDO DA AERONAUTICA,120631 - BASE AéREA DE NATAL,09/02/2023
00001/2023,82,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",8,320.0,DISTRIBUIDORA PARANHOS ARTIGOS PARA LABORATORIOS LTDA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155903 - HOSPITAL UNIVERSITÁRIO DE JUIZ DE FORA,02/10/2023
00004/2023,20,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",6,322.0,LABORCLIN PROD PARA LABORATORIOS LIMITADA,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,155013 - HOSPITAL UNIVERSITÁRIO ONOFRE LOPES,15/05/2023
00004/2023,9,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",1,325.0,"BRAZDI IMPORTACAO, EXPORTACAO, COMERCIO E SERVICOS DE PRODUTOS LABORATORIAIS LTD",UNIVERSIDADE FEDERAL DA FRONTEIRA SUL,158517 - UNIVERSIDADE FEDERAL DA FRONTEIRA SUL,16/08/2023
00005/2023,186,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",4,325.05,AWKALAB PRODUTOS PARA LABORATORIO LTDA,COMANDO DO EXERCITO,160324 - INSTITUTO DE BIOLOGIA DO EXERCITO/RJ,16/08/2023
00035/2022,9,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",1,330.0,NATIVA LAB PRODUTOS LABORATORIAIS LTDA,FUNDACAO OSWALDO CRUZ,254463 - INSTITUTO OSWALDO CRUZ,23/12/2022
00078/2022,12,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",12,339.0,NATIVA LAB PRODUTOS LABORATORIAIS LTDA,UNIVERSIDADE FEDERAL DA BAHIA,150247 - COMPLEXO HOSPITALAR E DE SAUDE DA UFBA,30/03/2023
00033/2023,27,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",4,342.0,GERAES DIAGNOSTICA LTDA,"INST.FED.DE EDUC., CIENC.E TECNOLOGIA PIAUí","158146 - INST.FED.DE EDUC.,CIENC. E TECNOLOGIA PIAUí",21/06/2023
00052/2022,10,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",4,352.0,FRANCISCO DAS CHAGAS DE ARAUJO SILVA,UNIVERSIDADE FEDERAL DO CEARA,153045 - UNIVERSIDADE FEDERAL DO CEARA,08/12/2022
00097/2022,28,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",5,365.96,REAG-LAB COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA,UNIVERSIDADE FEDERAL DE SAO PAULO,153031 - MEC- UNIVERSIDADE FEDERAL DE SAO PAULO/SP,26/12/2022
00097/2022,27,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",10,365.97,REAG-LAB COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA,UNIVERSIDADE FEDERAL DE SAO PAULO,153031 - MEC- UNIVERSIDADE FEDERAL DE SAO PAULO/SP,26/12/2022
00008/2023,36,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",17,370.0,GERAES DIAGNOSTICA LTDA,FUNDACAO UNIVERSIDADE DE BRASILIA,154040 - FUNDAÇÃO UNIVERSIDADE DE BRASÍLIA - FUB,30/05/2023
00011/2023,117,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",2,379.44,DINALAB COMERCIO E SERVICOS LTDA,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA,135015 - EMBRAPA GADO DE LEITE/JUIZ DE FORA/MG,05/10/2023
00023/2022,4,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",4,513.47,LABTEK COMERCIO DE PRODUTOS LABORATORIAIS LTDA,UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO,153035 - UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO,19/12/2022
00018/2023,12,Pregão,326284,MEIO DE CULTURA,,"FRASCO 500,00 G",1,707.0,SIGMA-ALDRICH BRASIL LTDA,FUNDACAO OSWALDO CRUZ,254463 - INSTITUTO OSWALDO CRUZ,14/07/2023
00006/2023,12,Pregão,331456,MEIO DE CULTURA,,"FRASCO 500,00 G",10,176.8,AMBARLAB PRODUTOS LABORATORIAIS LTDA,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,158199 - CENTRO DE SAUDE E TECNOLOGIA RURAL,08/08/2023
00004/2023,85,Pregão,331456,MEIO DE CULTURA,,"FRASCO 500,00 G",5,200.0,AMBARLAB PRODUTOS LABORATORIAIS LTDA,FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS,154502 - FUNDAÇÃO UNIV. FEDERAL DA GRANDE DOURADOS,19/05/2023
00019/2022,197,Pregão,331456,MEIO DE CULTURA,,"FRASCO 500,00 G",1,210.0,NATIVA LAB PRODUTOS LABORATORIAIS LTDA,"INST. FED. DE EDUC., CIENC. E TEC. DO PARANá",158009 - INSTITUTO FEDERAL DO PARANÁ,02/02/2023
00011/2022,64,Pregão,331456,MEIO DE CULTURA,,"FRASCO 500,00 G",3,230.0,NATIVA LAB PRODUTOS LABORATORIAIS LTDA,"MINISTERIO DA CIENCIA,TECNOLOGIA E INOVAÇÃO",240114 - INST. NACIONAL DO SEMI-ARIDO-INSA,30/12/2022
00003/2023,19,Pregão,331456,MEIO DE CULTURA,,"FRASCO 500,00 G",14,235.0,NATIVA LAB PRODUTOS LABORATORIAIS LTDA,"INST.FED.DE EDUC.,CIENC.E TEC.S.PERNAMBUCANO",158149 - INST.FED.EDUC.CIENC.E TEC.SERTãO PERNAMBUCANO,01/03/2023
